"edge_id","source_id","target_id","edge_weight","edge_type","strength","created_dt"
2960,1444,1293,0.800,transfers_to,strong,2023-08-09
615,28,616,0.840,owns,strong,2024-01-18
12830,6325,6759,0.810,controls,strong,2023-03-12
13768,6260,6159,0.560,introduced,medium,2023-09-12
411,31,412,0.940,owns,strong,2024-06-01
17785,8872,9031,0.780,owns,strong,2024-02-15
7263,3428,3761,0.620,employs,medium,2024-01-18
11219,5143,5970,0.570,uses,medium,2023-07-29
20130,9796,9820,0.730,transfers_to,strong,2024-04-04
1084,633,440,0.620,transfers_to,medium,2023-05-05
1696,220,56,0.590,introduced,medium,2023-12-05
8670,3567,3808,0.670,co_owns,medium,2023-10-24
17581,8586,8827,0.580,recruited,medium,2023-03-22
15236,7231,7389,0.630,transfers_to,medium,2023-07-24
2165,1047,1242,0.920,owns,strong,2023-10-02
11688,5614,5565,0.760,transfers_to,strong,2023-07-23
15032,7449,7431,0.390,transfers_to,weak,2023-04-27
7120,3446,3618,0.640,recruited,medium,2023-04-01
16317,8023,8431,0.710,controls,strong,2023-10-19
6590,3209,2959,0.690,transfers_to,medium,2023-02-20
18050,8877,9296,0.610,controls,medium,2024-02-10
13156,6445,6365,0.890,transfers_to,strong,2023-03-16
5652,2774,3009,0.790,owns,strong,2024-02-11
4041,1957,2187,0.730,owns,strong,2023-09-06
12952,6232,6838,0.400,uses,medium,2023-09-22
10607,5143,5376,0.410,recruited,medium,2023-05-24
85,15,86,0.650,recruited,medium,2024-04-26
1492,507,552,0.540,transfers_to,medium,2024-02-25
10403,5153,5172,0.430,recruited,medium,2023-11-05
5040,1944,2448,0.460,launders_to,medium,2023-01-09
14237,7007,7274,0.720,owns,strong,2023-09-05
4510,2081,2307,0.850,transfers_to,strong,2023-11-04
4836,2321,2160,0.660,transfers_to,medium,2023-08-25
8058,4044,3806,0.380,transfers_to,weak,2023-10-20
20273,9790,9784,0.620,transfers_to,medium,2023-04-26
1961,881,1038,0.410,recruited,medium,2023-01-19
7854,3581,4277,0.580,uses,medium,2023-07-09
8527,4158,4245,0.720,transfers_to,strong,2023-07-19
14706,6917,7694,0.570,uses,medium,2023-03-01
19131,9438,9575,0.530,recruited,medium,2023-02-04
10872,5446,5641,0.760,owns,strong,2023-03-16
5978,2891,3335,0.660,controls,medium,2023-03-23
9139,4434,4747,0.770,owns,strong,2023-05-20
2430,1062,1507,0.890,owns,strong,2023-06-22
8323,4013,3847,0.460,transfers_to,medium,2024-02-07
14563,7171,7600,0.670,controls,medium,2023-06-05
20742,10380,7829,0.250,victim_of,weak,2024-04-08
14033,6855,7070,0.610,recruited,medium,2023-03-10
5774,2621,3131,0.860,owns,strong,2024-04-26
3429,1629,1666,0.630,transfers_to,medium,2023-03-11
18193,8633,9403,0.510,uses,medium,2023-11-12
20069,9845,9884,0.530,transfers_to,medium,2023-02-16
8792,4294,4400,0.520,recruited,medium,2023-10-03
12483,6255,6412,0.830,owns,strong,2023-10-31
7059,3442,3557,0.590,recruited,medium,2023-06-02
11953,5930,5593,0.630,transfers_to,medium,2023-07-07
3225,1498,1432,0.550,transfers_to,medium,2023-11-29
1349,366,540,0.830,transfers_to,strong,2024-01-01
18662,9034,9028,0.680,transfers_to,medium,2023-04-04
9404,4606,5012,0.810,controls,strong,2023-05-09
20395,9567,10125,0.590,launders_to,medium,2023-08-03
7385,3489,3883,0.830,owns,strong,2023-03-23
13095,6563,6528,0.690,transfers_to,medium,2023-12-09
17989,8893,9235,0.950,owns,strong,2023-12-06
3694,1730,1840,0.620,recruited,medium,2024-04-02
5305,2581,2662,0.500,recruited,medium,2023-09-26
7528,3742,4026,0.860,owns,strong,2024-02-12
6855,2608,2665,0.310,introduced,weak,2023-01-12
17846,8697,9092,0.780,owns,strong,2023-10-21
19457,9579,9901,0.910,owns,strong,2024-01-27
13564,6049,6684,0.470,launders_to,medium,2023-11-21
15440,7580,7630,0.540,transfers_to,medium,2023-05-12
1145,407,466,0.850,transfers_to,strong,2024-05-01
19926,9981,9877,0.550,transfers_to,medium,2023-01-03
16582,8111,8280,0.450,transfers_to,medium,2024-02-04
9873,4941,4727,0.810,transfers_to,strong,2023-08-09
18315,9107,9093,0.890,transfers_to,strong,2024-05-23
17377,8582,8623,0.530,recruited,medium,2023-02-22
11015,5461,5784,0.830,owns,strong,2023-05-27
12891,6090,6819,0.470,uses,medium,2023-06-29
1614,705,783,0.740,transfers_to,strong,2023-06-21
14828,7509,7381,0.440,transfers_to,medium,2023-04-16
11484,5642,5569,0.720,transfers_to,strong,2024-03-02
4775,2071,2271,0.430,transfers_to,medium,2023-05-10
15766,7721,7880,0.450,recruited,medium,2023-02-01
12748,6324,6677,0.790,controls,strong,2023-09-06
350,6,351,0.660,employs,medium,2023-12-12
2226,1145,1303,0.940,owns,strong,2023-05-23
13217,6615,6561,0.740,transfers_to,strong,2024-04-03
10199,4983,5076,0.620,transfers_to,medium,2023-07-20
14502,7177,7539,0.650,controls,medium,2023-10-12
10811,5174,5580,0.820,owns,strong,2024-03-09
16235,7747,8349,0.710,owns,strong,2024-04-04
18784,8826,9331,0.710,launders_to,strong,2024-03-17
20538,9540,9613,0.580,introduced,medium,2023-06-12
8262,3910,3787,0.760,transfers_to,strong,2023-12-07
10668,5149,5437,0.670,recruited,medium,2023-12-03
8119,3823,3946,0.320,transfers_to,weak,2024-05-21
3837,1722,1983,0.620,recruited,medium,2023-01-21
2695,1026,1705,0.530,uses,medium,2024-01-31
19253,9429,9697,0.510,recruited,medium,2023-10-18
16704,8095,8361,0.820,transfers_to,strong,2023-02-28
21007,10633,226,0.350,introduced,weak,2023-10-16
20334,10036,9891,0.340,transfers_to,weak,2024-04-27
11137,5444,5906,0.800,controls,strong,2023-05-04
5570,2622,2927,0.860,owns,strong,2023-02-23
4306,2023,2452,0.680,controls,medium,2023-11-11
3633,1720,1779,0.510,recruited,medium,2023-01-06
8588,3524,3702,0.350,introduced,weak,2023-10-17
3021,1224,1328,0.740,transfers_to,strong,2024-01-13
18458,9218,8922,0.390,transfers_to,weak,2023-02-10
20803,10441,6874,0.490,victim_of,medium,2024-03-29
6039,2799,3395,0.670,uses,medium,2023-01-13
20191,9955,9841,0.450,transfers_to,medium,2024-01-26
7324,3577,3822,0.870,owns,strong,2024-04-24
18254,9033,8964,0.480,transfers_to,medium,2023-03-06
14624,7177,7661,0.830,controls,strong,2023-01-19
3490,938,1125,0.480,introduced,medium,2024-02-10
1757,87,463,0.550,co_owns,medium,2023-07-04
15705,7720,7819,0.470,recruited,medium,2024-05-15
9057,4393,4665,0.840,owns,strong,2024-01-11
17642,8561,8888,0.610,controls,medium,2023-11-10
18927,8791,8700,0.470,introduced,medium,2023-08-29
16174,7778,8288,0.910,owns,strong,2023-10-14
3959,1877,2105,0.730,owns,strong,2023-08-31
941,488,364,0.740,transfers_to,strong,2023-06-28
5244,2593,2601,0.660,recruited,medium,2023-06-17
13625,6075,6689,0.690,launders_to,medium,2023-01-08
1410,600,667,0.380,transfers_to,weak,2023-05-22
9526,4494,5114,0.420,uses,medium,2024-01-19
11280,5308,5987,0.480,uses,medium,2024-02-28
11076,5465,5845,0.620,controls,medium,2024-05-14
1879,875,956,0.650,recruited,medium,2023-06-18
15562,7021,7260,0.670,co_owns,medium,2023-09-30
146,14,147,0.540,recruited,medium,2023-09-18
14094,6857,7131,0.600,recruited,medium,2023-02-16
16500,7745,8555,0.480,uses,medium,2023-04-22
13013,6486,6545,0.690,transfers_to,medium,2023-01-23
11749,5789,5654,0.640,transfers_to,medium,2023-09-25
8996,4281,4604,0.750,controls,strong,2024-02-26
2817,1475,1522,0.600,transfers_to,medium,2023-10-12
7446,3467,3944,0.810,owns,strong,2024-03-05
9200,4606,4808,0.850,owns,strong,2024-01-05
6447,2940,3182,0.550,transfers_to,medium,2023-02-22
19987,9955,10015,0.830,transfers_to,strong,2023-12-29
10464,5160,5233,0.570,recruited,medium,2024-04-19
9669,4759,4930,0.740,transfers_to,strong,2024-05-12
880,252,843,0.690,uses,medium,2023-04-15
17438,8585,8684,0.610,recruited,medium,2024-06-01
2348,1050,1425,0.860,owns,strong,2023-03-19
4102,1746,2248,0.740,owns,strong,2024-01-13
3898,1713,2044,0.700,controls,strong,2024-05-29
20456,9610,10172,0.430,launders_to,medium,2023-08-08
10933,5202,5702,0.850,owns,strong,2023-06-14
12687,6269,6616,0.940,owns,strong,2023-11-07
6916,2700,3018,0.690,co_owns,medium,2023-11-22
15358,7147,7578,0.450,launders_to,medium,2023-04-02
8384,3927,3978,0.760,transfers_to,strong,2023-07-03
4571,2118,2092,0.670,transfers_to,medium,2024-02-20
4367,2030,2513,0.850,controls,strong,2024-04-16
12809,6320,6738,0.840,controls,strong,2024-03-26
16969,8113,8339,0.440,transfers_to,medium,2023-11-10
18723,8664,9309,0.450,launders_to,medium,2023-11-05
18519,8972,8935,0.570,transfers_to,medium,2024-01-23
7242,3425,3740,0.770,controls,strong,2024-05-29
5835,2633,3192,0.710,owns,strong,2024-02-01
2022,866,1099,0.620,recruited,medium,2023-02-24
1818,866,895,0.480,recruited,medium,2023-10-15
10260,5074,4859,0.840,transfers_to,strong,2023-04-22
268,9,269,0.410,recruited,medium,2023-09-29
19192,9435,9636,0.660,recruited,medium,2024-02-07
16439,7815,8539,0.530,uses,medium,2023-06-29
13278,6601,6654,0.670,transfers_to,medium,2024-03-06
14889,7244,7322,0.370,transfers_to,weak,2023-08-04
2491,1173,1568,0.620,controls,medium,2023-09-09
13890,6868,6927,0.460,recruited,medium,2024-05-28
10729,5452,5498,0.790,owns,strong,2023-03-26
3755,1738,1901,0.520,recruited,medium,2023-10-16
16643,8365,8271,0.310,transfers_to,weak,2023-02-03
11341,5601,5517,0.530,transfers_to,medium,2023-04-10
8180,4064,4042,0.580,transfers_to,medium,2023-12-20
1206,646,387,0.610,transfers_to,medium,2024-01-09
5509,2580,2866,0.560,recruited,medium,2023-01-07
14359,7074,7396,0.800,owns,strong,2024-05-14
5631,2748,2988,0.910,owns,strong,2023-04-23
9791,4638,4724,0.480,transfers_to,medium,2023-09-15
17112,7869,8451,0.570,launders_to,medium,2024-04-29
11810,5293,5900,0.520,launders_to,medium,2023-03-22
64,12,65,0.580,recruited,medium,2023-11-05
18376,9177,8995,0.820,transfers_to,strong,2023-01-06
11545,5660,5565,0.650,transfers_to,medium,2024-02-27
9261,4469,4869,0.930,owns,strong,2024-01-13
6100,2690,3413,0.550,uses,medium,2023-03-07
15827,7730,7941,0.690,recruited,medium,2023-09-05
12014,5382,5247,0.340,introduced,weak,2023-11-04
12279,6008,6208,0.440,recruited,medium,2023-02-08
20252,9827,9992,0.460,transfers_to,medium,2024-01-07
7711,3740,4209,0.870,controls,strong,2024-01-04
20599,9564,9795,0.800,co_owns,strong,2023-10-11
6712,2869,3308,0.620,launders_to,medium,2024-03-12
3551,900,1263,0.500,co_owns,medium,2023-01-18
11198,5324,5964,0.550,uses,medium,2024-02-08
9465,4606,5073,0.730,controls,strong,2024-01-14
15297,7382,7356,0.590,transfers_to,medium,2023-03-04
17703,8634,8949,0.830,owns,strong,2024-03-05
19783,9419,10227,0.790,controls,strong,2023-04-07
15501,6917,6857,0.430,introduced,medium,2024-02-25
7181,3441,3679,0.690,recruited,medium,2024-03-20
1002,523,418,0.890,transfers_to,strong,2023-05-21
17234,7952,7790,0.600,introduced,medium,2024-01-19
9934,4662,4640,0.300,transfers_to,weak,2023-03-10
4632,2315,2352,0.840,transfers_to,strong,2023-01-20
20721,10359,1755,0.230,victim_of,weak,2023-01-13
533,309,534,0.930,owns,strong,2023-01-13
15970,7751,8084,0.700,owns,strong,2024-05-21
2083,866,1160,0.490,recruited,medium,2023-11-25
18172,8640,9396,0.420,uses,medium,2023-12-03
6569,3157,3118,0.660,transfers_to,medium,2024-01-19
18988,9422,9432,0.820,recruited,strong,2023-10-28
5101,2532,2123,0.680,transfers_to,medium,2024-02-22
15623,7729,7737,0.640,recruited,medium,2024-04-01
15154,7486,7443,0.780,transfers_to,strong,2023-03-09
13421,6441,6429,0.680,transfers_to,medium,2024-03-28
3,1,4,0.760,recruited,strong,2023-10-12
18641,9220,9055,0.430,transfers_to,medium,2023-02-08
4020,1992,2166,0.890,owns,strong,2023-02-15
2287,1008,1364,0.700,owns,strong,2023-02-03
19722,9743,10166,0.680,controls,medium,2024-01-24
13074,6596,6646,0.710,transfers_to,strong,2023-01-09
12605,6122,6534,0.850,owns,strong,2023-11-27
2756,1239,1477,0.650,transfers_to,medium,2024-03-24
20660,10298,7913,0.250,victim_of,weak,2023-11-16
13543,6480,6419,0.700,transfers_to,strong,2023-07-30
1940,865,1017,0.420,recruited,medium,2024-01-06
16908,8091,8286,0.780,transfers_to,strong,2023-03-03
18111,8869,9357,0.850,controls,strong,2024-05-29
10994,5464,5763,0.900,owns,strong,2023-02-27
19110,9440,9554,0.660,recruited,medium,2023-04-19
207,23,208,0.420,recruited,medium,2024-04-17
12544,6317,6473,0.750,owns,strong,2023-08-31
8445,3561,4150,0.560,launders_to,medium,2023-06-05
7976,3908,3921,0.810,transfers_to,strong,2023-12-26
6243,3149,2932,0.470,transfers_to,medium,2023-07-31
18580,9199,9210,0.420,transfers_to,medium,2023-10-02
11463,5684,5703,0.510,transfers_to,medium,2023-06-03
5427,2591,2784,0.690,recruited,medium,2023-07-20
676,318,677,0.730,controls,strong,2024-02-11
16031,7973,8145,0.940,owns,strong,2023-10-12
6365,3143,3061,0.320,transfers_to,weak,2023-02-06
5896,2877,3253,0.730,controls,strong,2024-01-21
20864,10502,7753,0.380,victim_of,weak,2023-03-10
13482,6649,6447,0.400,transfers_to,medium,2024-03-25
3816,1719,1962,0.600,recruited,medium,2023-06-11
20048,9782,10040,0.880,transfers_to,strong,2023-05-19
9730,4770,4705,0.510,transfers_to,medium,2023-10-27
5366,2584,2723,0.690,recruited,medium,2024-01-31
1267,527,477,0.580,transfers_to,medium,2023-12-29
11932,5832,5920,0.790,transfers_to,strong,2024-05-06
4163,1819,2309,0.750,owns,strong,2023-01-07
11402,5742,5757,0.730,transfers_to,strong,2023-05-20
20986,10605,2010,0.220,introduced,weak,2023-05-25
798,2,799,0.740,controls,strong,2023-02-14
7650,3741,4148,0.820,controls,strong,2024-01-13
8853,4302,4461,0.430,recruited,medium,2024-01-25
4285,2035,2431,0.840,controls,strong,2023-08-25
17968,8600,9214,0.750,owns,strong,2024-01-07
13686,6713,6813,0.740,transfers_to,strong,2024-02-04
3286,1478,1470,0.600,transfers_to,medium,2024-03-24
1736,126,7,0.420,introduced,medium,2023-05-15
15419,6976,7590,0.600,launders_to,medium,2024-02-05
2552,1181,1629,0.800,controls,strong,2023-08-23
6304,3180,3030,0.680,transfers_to,medium,2023-07-07
18906,8671,8820,0.370,introduced,weak,2023-05-11
12870,6323,6799,0.820,controls,strong,2024-01-29
14155,6851,7192,0.610,employs,medium,2024-04-28
9322,4595,4930,0.850,owns,strong,2024-04-05
2205,1042,1282,0.790,owns,strong,2023-03-30
4754,2341,2213,0.710,transfers_to,strong,2023-09-04
17173,8436,8505,0.550,transfers_to,medium,2023-02-09
6773,3313,3373,0.690,transfers_to,medium,2023-07-16
19844,9556,10258,0.440,uses,medium,2023-09-07
13339,6521,6582,0.610,transfers_to,medium,2024-01-19
11606,5661,5627,0.370,transfers_to,weak,2023-07-06
20925,10538,8019,0.720,launders_via,strong,2023-06-20
11728,5750,5629,0.610,transfers_to,medium,2023-01-31
10790,5165,5559,0.750,owns,strong,2023-10-05
472,49,473,0.880,owns,strong,2024-01-17
4224,2025,2370,0.890,owns,strong,2023-03-21
9179,4330,4787,0.860,owns,strong,2023-02-26
19375,9629,9819,0.870,owns,strong,2023-07-07
12075,5998,6004,0.770,recruited,strong,2024-04-08
1675,804,486,0.770,transfers_to,strong,2024-05-27
17764,8635,9010,0.810,owns,strong,2023-09-21
8241,3943,4057,0.530,transfers_to,medium,2024-04-13
6508,2950,3203,0.350,transfers_to,weak,2023-09-27
18845,9287,9341,0.520,transfers_to,medium,2024-02-27
15215,7266,7485,0.760,transfers_to,strong,2024-01-28
17295,7812,8245,0.550,co_owns,medium,2023-08-22
15093,7284,7208,0.620,transfers_to,medium,2023-08-03
2144,1040,1221,0.830,owns,strong,2023-04-23
9648,4718,4686,0.900,transfers_to,strong,2023-12-16
6161,3217,2945,0.590,transfers_to,medium,2023-05-26
6977,3439,3475,0.610,recruited,medium,2023-06-26
16296,8039,8410,0.800,controls,strong,2024-05-27
12666,6266,6595,0.920,owns,strong,2023-04-14
20313,9788,9999,0.750,transfers_to,strong,2024-01-04
9995,4773,4880,0.610,transfers_to,medium,2024-05-25
13747,6032,6028,0.360,introduced,weak,2023-01-22
4550,2240,2244,0.340,transfers_to,weak,2023-08-02
3612,1720,1758,0.400,recruited,medium,2024-03-03
4428,1911,2548,0.500,uses,medium,2023-02-13
16765,8227,8162,0.610,transfers_to,medium,2023-05-11
13135,6549,6449,0.580,transfers_to,medium,2023-12-19
12197,6010,6126,0.530,recruited,medium,2024-02-23
4897,2349,2317,0.660,transfers_to,medium,2023-08-02
14216,6983,7253,0.950,owns,strong,2024-04-21
2001,875,1078,0.590,recruited,medium,2023-10-08
20782,10420,9469,0.480,victim_of,medium,2023-05-18
19049,9438,9493,0.420,recruited,medium,2024-01-31
11667,5581,5522,0.480,transfers_to,medium,2023-09-07
10586,5160,5355,0.500,recruited,medium,2023-06-28
18233,8654,9416,0.580,uses,medium,2023-12-29
7915,3856,3965,0.830,transfers_to,strong,2023-11-25
14685,7130,7689,0.630,uses,medium,2023-03-12
8037,4027,3963,0.830,transfers_to,strong,2023-10-21
1532,134,770,0.430,launders_to,medium,2024-04-26
19518,9488,9962,0.750,owns,strong,2023-01-14
9118,4590,4726,0.860,owns,strong,2023-07-04
2470,1175,1547,0.630,controls,medium,2024-05-10
15684,7719,7798,0.660,recruited,medium,2023-07-11
13951,6872,6988,0.590,recruited,medium,2023-03-19
9587,4410,5132,0.660,uses,medium,2023-04-11
5957,2899,3314,0.710,controls,strong,2023-06-07
10117,4574,4998,0.410,launders_to,medium,2024-04-21
14420,6970,7457,0.700,owns,strong,2024-05-21
7038,3449,3536,0.430,recruited,medium,2023-05-31
20109,9954,9847,0.390,transfers_to,weak,2023-06-13
13604,6050,6680,0.740,launders_to,strong,2023-10-21
11871,5360,5902,0.640,launders_to,medium,2024-01-31
4489,1898,2566,0.670,uses,medium,2023-02-22
3408,1618,1673,0.520,transfers_to,medium,2023-02-14
11055,5461,5824,0.640,controls,medium,2024-05-08
737,331,738,0.640,controls,medium,2023-01-24
7507,3528,4005,0.930,owns,strong,2024-04-05
20578,9630,9444,0.330,introduced,weak,2023-12-17
19640,9465,10084,0.920,owns,strong,2023-07-31
17907,8859,9153,0.730,owns,strong,2024-04-06
2409,1189,1486,0.770,owns,strong,2023-05-08
18029,8869,9275,0.830,controls,strong,2024-03-15
2939,1320,1260,0.500,transfers_to,medium,2023-08-31
12340,6000,6269,0.600,recruited,medium,2024-05-21
17030,8332,8323,0.560,transfers_to,medium,2023-02-21
15480,7636,7490,0.790,transfers_to,strong,2023-04-19
8975,4301,4583,0.620,recruited,medium,2023-03-24
4693,2335,2338,0.850,transfers_to,strong,2024-01-03
329,1,330,0.730,controls,strong,2023-08-17
15949,7801,8063,0.930,owns,strong,2023-07-20
17560,8577,8806,0.510,recruited,medium,2023-02-10
5162,1930,1834,0.390,introduced,weak,2023-08-21
20517,10201,10090,0.700,transfers_to,strong,2023-03-25
13400,6353,6589,0.480,transfers_to,medium,2023-03-22
6426,2933,3177,0.340,transfers_to,weak,2023-10-19
19314,9421,9758,0.620,employs,medium,2023-06-17
14950,7517,7329,0.350,transfers_to,weak,2023-07-18
10851,5386,5620,0.740,owns,strong,2023-07-26
859,273,837,0.680,uses,medium,2023-02-27
2613,1099,1684,0.630,uses,medium,2023-03-30
9852,4871,4810,0.440,transfers_to,medium,2024-05-30
13869,6867,6906,0.560,recruited,medium,2023-02-03
3877,1713,2023,0.810,controls,strong,2023-10-29
8649,3535,4064,0.670,co_owns,medium,2024-04-01
18437,8924,8960,0.810,transfers_to,strong,2023-09-13
8771,4287,4379,0.680,recruited,medium,2023-10-12
4346,2042,2492,0.660,controls,medium,2024-03-16
3082,1495,1522,0.760,transfers_to,strong,2024-04-12
15888,7729,8002,0.580,recruited,medium,2023-10-10
6222,3127,2990,0.360,transfers_to,weak,2023-02-05
1797,859,874,0.600,recruited,medium,2024-02-08
12136,6003,6065,0.600,recruited,medium,2024-01-10
7772,3667,4257,0.670,uses,medium,2024-03-26
655,226,656,0.860,owns,strong,2023-03-06
10382,5139,5151,0.800,recruited,strong,2023-11-07
1471,624,497,0.420,transfers_to,medium,2023-01-24
5223,2571,2580,0.780,recruited,strong,2024-03-20
3673,1727,1819,0.600,recruited,medium,2023-04-14
8302,3890,3910,0.300,transfers_to,weak,2023-05-31
10056,4657,4852,0.890,transfers_to,strong,2023-10-21
13808,6139,6452,0.770,co_owns,strong,2023-09-12
6691,2650,3302,0.510,launders_to,medium,2023-02-13
3204,1400,1226,0.870,transfers_to,strong,2024-05-16
16092,7996,8206,0.820,owns,strong,2024-04-26
2674,1149,1699,0.450,uses,medium,2024-05-23
20843,10481,4499,0.280,victim_of,weak,2023-02-07
20374,10064,9802,0.690,transfers_to,medium,2023-03-09
10525,5145,5294,0.540,recruited,medium,2024-01-17
11259,5204,5980,0.610,uses,medium,2023-05-30
4142,1950,2288,0.720,owns,strong,2023-09-30
17825,8841,9071,0.900,owns,strong,2024-03-03
4958,1758,2464,0.420,launders_to,medium,2023-08-29
5692,2632,3049,0.830,owns,strong,2024-05-20
1593,279,729,0.750,launders_to,strong,2023-05-05
1124,363,427,0.610,transfers_to,medium,2024-01-17
16561,8309,8178,0.390,transfers_to,weak,2024-04-28
8710,4289,4318,0.520,recruited,medium,2023-09-02
4611,2205,2311,0.770,transfers_to,strong,2024-01-14
15276,7362,7497,0.690,transfers_to,medium,2023-06-15
19579,9560,10023,0.800,owns,strong,2023-10-01
594,47,595,0.810,owns,strong,2023-04-29
